DBUID,24hr_trip_count_August_2018
35204686004,641
35204687001,641
35204687002,641
35204687003,641
35204687004,641
35204688001,641
35204689001,641
35204690002,471
35204746009,669
35204690003,471
35204690004,641
35204691002,335
35204691003,641
35204691004,641
35204747003,875
35204748001,1841
35204748002,1841
35204748003,1841
35204748004,1841
35204748005,1841
35204749001,2680
35204749002,2820
35204749003,2665
35204750001,1467
35204750002,1770
35204750003,1711
35204750004,1603
35204750005,1467
35204750008,1495
35204751001,1467
35204751002,1367
35204752001,1383
35204752002,1483
35204841001,2963
35204841003,3434
35204841009,2240
35204752003,1359
35204753001,1375
35204841010,3247
35204841011,3496
35204842001,3496
35204842002,3496
35204842003,2971
35204842004,2963
35204842005,3496
35204842006,3496
35204843001,3882
35204843002,3882
35204843003,3744
35204843004,3744
35204843005,3744
35204843006,3221
35204843007,3496
35204843008,3348
35204843009,3744
35204843010,3219
35204844005,3335
35204844006,2580
35204844007,2906
35204844008,2438
35204845001,3768
35204845002,3757
35204845003,2963
35204845004,2963
35204845005,3291
35204845006,2860
35204846001,2185
35204847001,2185
35204848001,2185
35203700001,319
35203700002,549
35203700006,857
35203700007,857
35203701001,690
35203701002,1017
35203705002,672
35203708001,672
35203796001,426
35203796002,426
35203796003,426
35203796005,426
35203796006,426
35203796007,426
35203796008,426
35203796009,426
35203798001,960
35203798002,1246
35203798003,1769
35203799001,1242
35203799002,1242
35203800001,1242
35203800002,1528
35203954025,439
35203955002,672
35203955005,348
35203955006,324
35203955007,324
35203958001,879
35204075001,950
35204076001,1593
35204077002,1913
35204077003,1749
35204170005,952
35204170006,1229
35204170007,1979
35204170008,1134
35204170010,1134
35204170011,1979
35204170014,2293
35204170015,952
35204288008,1272
35204289002,879
35204289003,877
35204289005,877
35204289006,1272
35204290006,877
35204290007,877
35204290008,877
35204313011,1250
35204314001,757
35204315001,526
35204315002,635
35204315003,635
35204315004,277
35204315005,277
35204315006,635
35204317001,3858
35204318001,467
35204318002,467
35204318003,467
35204318004,467
35204318005,467
35204318006,551
35204319001,467
35204319002,193
35204319003,288
35204319004,109
35204319005,467
35204321001,892
35204322001,79
35204322002,79
35204322003,247
35204322004,971
35204322005,247
35204322006,708
35204322011,971
35204323001,708
35204323002,708
35204323003,247
35204324001,247
35204324002,247
35204324003,247
35204324004,971
35204428005,305
35204429001,1239
35204429002,634
35204429003,678
35204429004,678
35204430001,905
35204430003,939
35204430004,905
35204431001,934
35204431003,978
35204431004,1239
35204431005,939
35204431006,787
35204432001,678
35204432002,678
35204432003,678
35204433001,1239
35204433002,1110
35204433003,870
35204509009,1070
35204434003,495
35204509011,1826
35204510002,2028
35204510003,1201
35204510004,1826
35204511001,1867
35204511002,2204
35204511005,2204
35204511006,337
35204512001,337
35204512002,599
35204512003,476
35204513001,748
35204513002,1577
35204514001,748
35204514002,1577
35204515001,1577
35204515002,1577
35204516001,1409
35204516002,1409
35204517001,580
35204517002,1240
35204518001,1436
35204518002,1436
35204518003,1515
35204519001,1229
35204519002,1229
35204519003,1367
35204523002,1721
35204524001,1721
35204525001,1834
35204525002,1721
35204526001,1240
35204526002,1834
35204692001,807
35204692002,641
35204692003,641
35204692004,641
35204693001,641
35204693002,641
35204693003,641
35204694001,343
35204694002,343
35204694003,509
35204694004,641
35204695001,492
35204695004,480
35204695005,634
35204696001,639
35204696002,639
35204696003,639
35204696004,639
35204696005,480
35204696006,480
35204697001,480
35204698013,480
35204699001,923
35204700001,923
35204700002,923
35204700003,923
35204701001,792
35204701003,755
35204701004,846
35204754001,2185
35204755001,2185
35204756001,2222
35204756002,2167
35204756003,2167
35204757003,2167
35204758001,2185
35204759001,2185
35204760001,827
35204760002,827
35204760003,856
35204760004,856
35204760005,838
35204760006,770
35204760007,770
35204760008,454
35204760009,731
35204760010,447
35204760011,447
35204760032,534
35204760033,543
35204760034,286
35204760035,534
35204848002,2185
35204760040,303
35204850001,277
35204850002,1001
35204850003,1001
35204850004,109
35204850005,109
35204850006,892
35204851001,148
35204851002,148
35204852001,148
35204852002,148
35204852003,148
35204853001,148
35204853004,148
35204854001,526
35204855001,1026
35204855002,1026
35204855003,778
35204856002,1568
35204856003,625
35204325006,971
35204325007,1121
35204325010,1121
35204325011,971
35204326001,1121
35204326003,2185
35204326004,2185
35204326005,2185
35204327001,229
35204327002,229
35204327003,229
35204327004,229
35204327005,313
35204327006,397
35204327007,397
35204328001,997
35204329001,1451
35204329002,1164
35204329003,1092
35204330001,1451
35204331001,1451
35204332003,1451
35204332005,1451
35204332006,1569
35204333001,1451
35204433004,934
35204434001,605
35204434002,495
35204335004,1569
35204434004,495
35204434005,495
35204435001,339
35204435002,1372
35204435004,1058
35204435005,1058
35204435006,926
35204435009,2047
35204436001,1733
35204437001,1733
35204437002,1729
35204437003,1729
35204437004,1597
35204437005,1597
35204437006,1058
35204437007,1058
35204438002,1597
35204438003,926
35204438004,926
35204438005,1041
35204520001,1515
35204520002,1204
35204521001,1515
35204521002,1515
35204522001,1515
35204522002,1720
35204522003,1720
35204523001,1721
35204440001,1733
35204440002,1733
35204440003,1733
35204527001,1577
35204527002,1240
35204527003,1408
35204527004,1395
35204527005,1395
35204528001,1577
35204528002,1338
35204529001,1058
35204529002,1675
35204529003,1699
35204529004,1699
35204530001,1058
35204530002,1369
35204530003,1082
35204531001,1369
35204531002,1369
35204532001,2165
35204533001,2167
35204534001,2167
35204534002,2167
35204535001,2167
35204536001,1369
35204537001,1359
35204698002,471
35204698004,923
35204698005,923
35204698006,480
35204698007,480
35204698008,923
35204698012,627
35204538004,1058
35204539001,614
35204539003,1359
35204701005,755
35204704003,3858
35204704004,3858
35204704005,3858
35204704006,3858
35204705001,3391
35204705002,719
35204705003,708
35204705004,3269
35204707001,3858
35204760036,286
35204760037,676
35204760038,534
35204760039,312
35204709001,2079
35204709002,1618
35204709003,314
35204709004,1618
35204709005,1618
35204710001,929
35204710002,1017
35204761001,962
35204761002,944
35204761003,827
35204761004,793
35204761005,827
35204761006,827
35204761007,454
35204761008,454
35204761010,650
35204761011,827
35204761012,793
35204762001,632
35204762002,780
35204762003,650
35204762004,561
35204762005,650
35204762006,650
35204762007,650
35204763005,553
35204763006,598
35204855006,44
35204856004,625
35204856005,301
35204856006,0
35204856007,625
35204856010,1536
35204856016,1548
35204856017,1561
35204857001,3938
35204857004,3922
35204336001,1451
35204336002,436
35204336003,1164
35204337001,1164
35204338001,1164
35204338003,436
35204338004,436
35204339002,436
35204339006,436
35204339011,436
35204339012,0
35204340002,436
35204340005,436
35204341002,1451
35204438006,1373
35204439001,926
35204439002,926
35204439003,926
35204440004,1729
35204441001,1815
35204441002,1873
35204441003,1873
35204442001,1545
35204442002,1264
35204442003,1403
35204443001,1321
35204443002,1321
35204443003,1403
35204444001,1619
35204444002,1562
35204444004,1634
35204444005,1562
35204445001,1611
35204445002,1619
35204445003,1612
35204445004,1619
35204446001,1519
35204447002,1431
35204447003,1554
35204447006,1634
35204448002,964
35204537002,1369
35204538001,1359
35204538002,1221
35204538003,1058
35204450001,1044
35204450002,1118
35204450003,1118
35204539004,669
35204539005,669
35204540001,614
35204540004,2089
35204540005,1369
35204540006,1369
35204540007,2089
35204541001,343
35204541002,1371
35204541003,1469
35204541004,1058
35204542001,748
35204542002,1371
35204542003,1675
35204543001,2167
35204543002,2167
35204544001,2163
35204544002,2167
35204545001,2167
35204545002,2167
35204546001,1145
35204546002,1229
35204547001,748
35204708001,1309
35204549001,926
35204549002,926
35204550001,926
35204550002,1075
35204551001,1075
35204710003,444
35204710004,270
35204710005,620
35204710006,1107
35204710008,227
35204710009,227
35204710010,227
35204710011,227
35204710012,745
35204763007,642
35204763008,465
35204710014,578
35204711001,309
35204711002,309
35204711003,309
35204711004,309
35204711005,153
35204711006,153
35204763009,1133
35204763010,402
35204764001,649
35204765001,2403
35204766001,1066
35204766002,1066
35204766003,1066
35204767001,1066
35204768001,493
35204768002,493
35204768003,493
35204769001,145
35204857010,2016
35204857011,513
35204857012,3874
35204857013,3938
35204858001,3922
35204859001,3938
35204859002,3922
35204860001,3938
35204860002,3938
35204861001,3938
35204862001,3938
35204863001,3938
35204863002,3938
35204864002,2300
35204864003,2199
35204865001,714
35204865002,564
35204866001,2167
35204866002,2165
35204866003,2167
35204866004,671
35204867001,2145
35204867002,2163
35204867003,2145
35204869002,2163
35204870001,2725
35204342001,0
35204342002,0
35204342003,0
35204342004,0
35204342005,436
35204343002,1116
35204343003,1335
35204343004,1335
35204343008,1451
35204343011,1451
35204343012,1451
35204344004,1451
35204344005,1451
35204448003,964
35204449001,1113
35204449002,1118
35204449003,1044
35204451001,1113
35204451002,1118
35204452001,1044
35204452002,1543
35204453001,1634
35204454001,801
35204454003,381
35204454004,381
35204454005,381
35204454006,130
35204455001,381
35204456001,381
35204457001,1003
35204457002,1003
35204457003,1003
35204457004,1003
35204457005,1003
35204547002,748
35204547003,748
35204548001,748
35204548002,748
35204458001,1066
35204458002,1054
35204551002,1075
35204552001,1075
35204552002,688
35204553001,310
35204553002,310
35204553003,688
35204554001,310
35204554002,310
35204554003,688
35204554004,688
35204555001,310
35204555002,310
35204556001,3020
35204556002,2718
35204557001,2869
35204557002,2718
35204557003,2718
35204558001,2718
35204559001,2718
35204559006,0
35204559007,2718
35204560001,1089
35204710013,227
35204560002,2718
35204560003,1361
35204561001,2718
35204561002,1096
35204711007,309
35204711008,153
35204711009,153
35204712001,309
35204712002,153
35204712003,153
35204769002,145
35204769003,145
35204712004,309
35204712005,309
35204714001,309
35204714002,309
35204714004,227
35204769004,145
35204770001,698
35204770002,346
35204770003,346
35204770004,90
35204770005,346
35204770006,346
35204771001,346
35204771002,301
35204867004,2145
35204869001,2163
35204870002,2587
35204870003,2114
35204870004,2175
35204870005,2175
35204870006,2114
35204871001,2820
35204871002,2270
35204871003,2270
35204871004,2114
35204872001,2166
35204873001,1806
35204873002,1382
35204873004,991
35204873005,1583
35204873006,1946
35204873007,1298
35204873008,991
35204873009,15
35204873010,2043
35204873011,567
35204873012,1244
35204344006,1451
35204345004,899
35204346001,1448
35204346002,1566
35204347001,1566
35204348002,1566
35204348003,1566
35204348004,1448
35204348005,1507
35204348009,1566
35204349001,213
35204349002,1591
35204349003,213
35204349004,213
35204349005,213
35204349006,828
35204350001,1591
35204350002,1591
35204350003,1591
35204350004,1591
35204350005,1591
35204351002,621
35204351003,1591
35204351004,2490
35204460002,1066
35204460003,1066
35204460004,381
35204460005,1066
35204460006,1003
35204460007,1052
35204460008,1003
35204460009,381
35204460012,1066
35204460014,1066
35204460015,1227
35204460016,1017
35204461001,3670
35204461002,3043
35204461003,2459
35204461004,3043
35204462001,2019
35204462002,2019
35204462003,2019
35204463001,2530
35204463002,3043
35204463003,2530
35204464001,2340
35204465001,692
35204465002,1540
35204465003,2983
35204465004,1540
35204467001,1534
35204561003,1027
35204562001,1540
35204562002,1537
35204562003,1653
35204562004,1653
35204563001,1537
35204564001,1537
35204565001,2092
35204566001,2092
35204567001,2092
35204568005,2818
35204568006,1871
35204569001,1866
35204569002,2865
35204570001,2894
35204570002,2894
35204571001,2593
35204572001,2818
35204572002,1876
35204572003,2593
35204573001,2593
35204573002,2593
35204573003,2593
35204573004,2593
35204574004,2508
35204574007,2508
35204574008,2508
35204574009,2593
35204574020,2593
35204574021,2593
35204574022,3033
35204574023,1018
35204714005,227
35204715001,309
35204715002,227
35204715003,309
35204715004,227
35204716001,578
35204716002,578
35204716003,653
35204716004,660
35204716005,578
35204716006,578
35204716007,578
35204716008,578
35204717001,895
35204717003,895
35204717004,430
35204772003,1127
35204773001,587
35204774001,3978
35204775001,3978
35204775002,3773
35204776001,523
35204776002,523
35204777001,523
35204777002,523
35204778001,699
35204778002,931
35204779001,379
35204873013,140
35204873014,736
35204873015,1010
35204873016,1225
35204873017,746
35204873018,1148
35204873020,991
35204873024,1288
35204352001,1434
35204352002,1392
35204352003,1392
35204353001,910
35204355002,585
35204355003,585
35204355006,955
35204355007,955
35204355008,585
35204356005,787
35204357007,1558
35204466001,1540
35204468001,1540
35204469001,1540
35204470001,1540
35204471001,0
35204471002,0
35204471010,0
35204471011,0
35204471012,0
35204471013,0
35204471014,393
35204471015,508
35204472001,458
35204472002,508
35204473001,508
35204473002,508
35204474001,593
35204474003,463
35204474004,463
35204474007,463
35204475004,508
35204574024,1960
35204574025,2593
35204574026,2593
35204574027,2593
35204574028,2593
35204574029,2593
35204575001,2593
35204575002,2593
35204575003,2588
35204575004,3033
35204576001,1867
35204576002,1867
35204577001,2889
35204577002,2894
35204577003,2884
35204577004,1867
35204577005,1867
35204578001,2445
35204579002,2993
35204579003,2445
35204580002,2719
35204580003,2445
35204581001,2288
35204582001,2219
35204583001,2219
35204583002,2288
35204584001,2219
35204584002,2288
35204584003,2744
35204598001,2318
35204598002,2866
35204598003,2866
35204598004,2859
35204599001,2318
35204717005,501
